person_id,person_name,person_name_cn,year,city,country,place_raw,domain,sources,contribution
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2017,Mountain View,US,"Mountain View, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2018,Mountain View,US,"Mountain View, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2019,Mountain View,US,"Mountain View, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2020,Mountain View,US,"Mountain View, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2021,Palo Alto,US,"Palo Alto/Menlo Park, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2022,Palo Alto,US,"Palo Alto/Menlo Park, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2023,Palo Alto,US,"Palo Alto/Menlo Park, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2024,Mountain View,US,"Mountain View/Palo Alto, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2025,Mountain View,US,"Mountain View/Palo Alto, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
noam-shazeer,Noam Shazeer,诺姆·沙泽尔,2026,Mountain View,US,"Mountain View/Palo Alto, CA, USA",交叉,"mimo,native",提出 Transformer：让模型更擅长抓“上下文关系”，训练更并行，直接成为后续几乎所有大模型的默认骨架。
richard-sutton,Richard Sutton,理查德·萨顿,1957,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1958,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1959,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1960,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1961,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1962,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1963,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1964,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1965,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1966,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1967,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1968,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1969,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1970,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1971,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1972,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1973,Oak Brook,US,"Oak Brook, Illinois, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1974,Palo Alto,US,"Palo Alto, California, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1975,Palo Alto,US,"Palo Alto, California, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1976,Palo Alto,US,"Palo Alto, California, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1977,Palo Alto,US,"Palo Alto, California, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1978,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1979,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1980,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1981,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1982,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1983,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1984,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1985,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1986,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1987,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1988,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1989,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1990,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1991,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1992,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1993,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1994,Waltham,US,"Waltham, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1995,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1996,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1997,Amherst,US,"Amherst, Massachusetts, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1998,Florham Park,US,"Florham Park, New Jersey, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,1999,Florham Park,US,"Florham Park, New Jersey, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2000,Florham Park,US,"Florham Park, New Jersey, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2001,Florham Park,US,"Florham Park, New Jersey, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2002,Florham Park,US,"Florham Park, New Jersey, USA",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2003,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2004,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2005,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2006,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2007,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2008,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2009,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2010,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2011,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2012,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2013,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2014,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2015,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2016,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2017,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2018,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2019,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2020,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2021,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2022,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2023,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2024,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2025,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
richard-sutton,Richard Sutton,理查德·萨顿,2026,Edmonton,CA,"Edmonton, Alberta, Canada",学术,native,把“奖励/惩罚驱动的学习”做成一套框架：机器不一定要有人教步骤，也能靠试错学策略。
sam-altman,Sam Altman,萨姆·奥特曼,1985,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1986,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1987,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1988,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1989,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1990,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1991,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1992,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1993,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1994,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1995,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1996,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1997,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1998,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,1999,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2000,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2001,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2002,St. Louis,US,"St. Louis, MO, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2003,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2004,Stanford,US,"Stanford, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2005,Mountain View,US,"Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2006,Mountain View,US,"Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2007,Mountain View,US,"Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2008,Mountain View,US,"Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2009,Mountain View,US,"Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2010,Mountain View,US,"Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2011,San Francisco,US,"San Francisco/Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2012,San Francisco,US,"San Francisco/Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2013,San Francisco,US,"San Francisco/Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2014,San Francisco,US,"San Francisco/Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2015,San Francisco,US,"San Francisco/Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2016,San Francisco,US,"San Francisco/Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2017,San Francisco,US,"San Francisco/Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2018,San Francisco,US,"San Francisco/Mountain View, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2019,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2020,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2021,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2022,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2023,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2024,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2025,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
sam-altman,Sam Altman,萨姆·奥特曼,2026,San Francisco,US,"San Francisco, CA, USA",工业,"mimo,native",把大模型从实验室推到大众产品与产业合作：不仅是技术，还有融资、产品、生态、合规等全链路推进。
shuang-wu,Shuang Wu,吴双,1995,北京,,北京,Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,1996,北京,,北京,Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,1997,北京,,北京,Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,1998,北京,,北京,Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,1999,北京,,北京,Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,2000,Los Angeles,US,"Los Angeles, CA, USA",Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,2001,Los Angeles,US,"Los Angeles, CA, USA",Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,2002,Los Angeles,US,"Los Angeles, CA, USA",Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,2003,Los Angeles,US,"Los Angeles, CA, USA",Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,2004,Los Angeles,US,"Los Angeles, CA, USA",Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
shuang-wu,Shuang Wu,吴双,2005,Los Angeles,US,"Los Angeles, CA, USA",Industry,native,幻方量化首席科学家；DeepSeek 对外技术沟通与研究方向的重要代表人物
